IDWD Research and Analysis,,,,,,,,,,
,,,,,,,,,,
Unemployment Insurance (UI) Claims,,,,,,,,,,
,,,,,,,,,,
Geography,State Fips,County Fips,Year,Month,Month Code,week,Initial Claims,Disclosure Code,Pct. Change from Same,Disclosure Code
,,,,,,,,,Week Last Year,
"Porter County, IN",18,127,2020,April,4,16,"1,731",,2691.90%,
"Porter County, IN",18,127,2020,April,4,17,"1,444",,2121.50%,
"Porter County, IN",18,127,2020,May,5,18,"1,163",,2273.50%,
"Porter County, IN",18,127,2020,May,5,19,830,,1356.10%,
"Porter County, IN",18,127,2020,May,5,20,676,,1107.10%,
"Porter County, IN",18,127,2020,May,5,21,572,,1261.90%,
"Porter County, IN",18,127,2020,May,5,22,471,,672.10%,
"Porter County, IN",18,127,2020,June,6,23,438,,440.70%,
"Porter County, IN",18,127,2020,June,6,24,380,,435.20%,
"Porter County, IN",18,127,2020,June,6,25,489,,840.40%,
"Porter County, IN",18,127,2020,June,6,26,789,,1334.50%,
"Porter County, IN",18,127,2020,July,7,27,445,,617.70%,
"Posey County, IN",18,129,2020,January,1,1,11,,-35.30%,
"Posey County, IN",18,129,2020,January,1,2,11,,100.00%,
"Posey County, IN",18,129,2020,January,1,3,,(D),,(D)
"Posey County, IN",18,129,2020,January,1,4,,(D),,(D)
"Posey County, IN",18,129,2020,February,2,5,,(D),,(D)
"Posey County, IN",18,129,2020,February,2,6,12,,-14.30%,
"Posey County, IN",18,129,2020,February,2,7,,(D),,(D)
"Posey County, IN",18,129,2020,February,2,8,,(D),,(D)
"Posey County, IN",18,129,2020,February,2,9,,(D),,(D)
"Posey County, IN",18,129,2020,March,3,10,,(D),,(D)
"Posey County, IN",18,129,2020,March,3,11,,(D),,(D)
"Posey County, IN",18,129,2020,March,3,12,137,,100.00%,
"Posey County, IN",18,129,2020,March,3,13,252,,100.00%,
"Posey County, IN",18,129,2020,April,4,14,235,,2036.40%,
"Posey County, IN",18,129,2020,April,4,15,261,,100.00%,
"Posey County, IN",18,129,2020,April,4,16,160,,100.00%,
"Posey County, IN",18,129,2020,April,4,17,111,,100.00%,
"Posey County, IN",18,129,2020,May,5,18,85,,100.00%,
"Posey County, IN",18,129,2020,May,5,19,54,,100.00%,
"Posey County, IN",18,129,2020,May,5,20,61,,100.00%,
"Posey County, IN",18,129,2020,May,5,21,54,,100.00%,
"Posey County, IN",18,129,2020,May,5,22,37,,100.00%,
"Posey County, IN",18,129,2020,June,6,23,42,,100.00%,
"Posey County, IN",18,129,2020,June,6,24,47,,261.50%,
"Posey County, IN",18,129,2020,June,6,25,75,,100.00%,
"Posey County, IN",18,129,2020,June,6,26,99,,100.00%,
"Posey County, IN",18,129,2020,July,7,27,40,,100.00%,
"Pulaski County, IN",18,131,2020,January,1,1,11,,100.00%,
"Pulaski County, IN",18,131,2020,January,1,2,19,,90.00%,
"Pulaski County, IN",18,131,2020,January,1,3,10,,-16.70%,
"Pulaski County, IN",18,131,2020,January,1,4,,(D),,(D)
"Pulaski County, IN",18,131,2020,February,2,5,,(D),,(D)
"Pulaski County, IN",18,131,2020,February,2,6,,(D),,(D)
"Pulaski County, IN",18,131,2020,February,2,7,,(D),,(D)
"Pulaski County, IN",18,131,2020,February,2,8,,(D),,(D)
"Pulaski County, IN",18,131,2020,March,3,10,,(D),,(D)
"Pulaski County, IN",18,131,2020,March,3,11,,(D),,(D)
"Pulaski County, IN",18,131,2020,March,3,12,46,,100.00%,
"Pulaski County, IN",18,131,2020,March,3,13,94,,100.00%,
"Pulaski County, IN",18,131,2020,April,4,14,218,,100.00%,
"Pulaski County, IN",18,131,2020,April,4,15,208,,100.00%,
"Pulaski County, IN",18,131,2020,April,4,16,84,,100.00%,
"Pulaski County, IN",18,131,2020,April,4,17,73,,100.00%,
"Pulaski County, IN",18,131,2020,May,5,18,73,,100.00%,
"Pulaski County, IN",18,131,2020,May,5,19,59,,100.00%,
"Pulaski County, IN",18,131,2020,May,5,20,50,,100.00%,
"Pulaski County, IN",18,131,2020,May,5,21,39,,100.00%,
"Pulaski County, IN",18,131,2020,May,5,22,46,,100.00%,
"Pulaski County, IN",18,131,2020,June,6,23,37,,100.00%,
"Pulaski County, IN",18,131,2020,June,6,24,40,,100.00%,
"Pulaski County, IN",18,131,2020,June,6,25,57,,100.00%,
"Pulaski County, IN",18,131,2020,June,6,26,70,,100.00%,
"Pulaski County, IN",18,131,2020,July,7,27,36,,100.00%,
"Putnam County, IN",18,133,2020,January,1,1,35,,-28.60%,
"Putnam County, IN",18,133,2020,January,1,2,16,,,
"Putnam County, IN",18,133,2020,January,1,3,16,,-30.40%,
"Putnam County, IN",18,133,2020,January,1,4,11,,-42.10%,
"Putnam County, IN",18,133,2020,February,2,5,12,,-7.70%,
"Putnam County, IN",18,133,2020,February,2,6,14,,27.30%,
"Putnam County, IN",18,133,2020,February,2,7,17,,54.50%,
"Putnam County, IN",18,133,2020,February,2,8,21,,10.50%,
"Putnam County, IN",18,133,2020,February,2,9,,(D),,(D)
"Putnam County, IN",18,133,2020,March,3,10,10,,-44.40%,
"Putnam County, IN",18,133,2020,March,3,11,,(D),,(D)
"Putnam County, IN",18,133,2020,March,3,12,164,,100.00%,
"Putnam County, IN",18,133,2020,March,3,13,433,,100.00%,
"Putnam County, IN",18,133,2020,April,4,14,528,,100.00%,
"Putnam County, IN",18,133,2020,April,4,15,515,,2139.10%,
"Putnam County, IN",18,133,2020,April,4,16,343,,2758.30%,
"Putnam County, IN",18,133,2020,April,4,17,192,,100.00%,
"Putnam County, IN",18,133,2020,May,5,18,178,,1680.00%,
"Putnam County, IN",18,133,2020,May,5,19,108,,100.00%,
"Putnam County, IN",18,133,2020,May,5,20,107,,100.00%,
"Putnam County, IN",18,133,2020,May,5,21,104,,100.00%,
"Putnam County, IN",18,133,2020,May,5,22,133,,1109.10%,
"Putnam County, IN",18,133,2020,June,6,23,96,,100.00%,
"Putnam County, IN",18,133,2020,June,6,24,110,,900.00%,
"Putnam County, IN",18,133,2020,June,6,25,80,,700.00%,
"Putnam County, IN",18,133,2020,June,6,26,170,,794.70%,
"Putnam County, IN",18,133,2020,July,7,27,78,,500.00%,
"Randolph County, IN",18,135,2020,January,1,1,20,,-25.90%,
"Randolph County, IN",18,135,2020,January,1,2,24,,41.20%,
"Randolph County, IN",18,135,2020,January,1,3,15,,25.00%,
"Randolph County, IN",18,135,2020,January,1,4,12,,-50.00%,
"Randolph County, IN",18,135,2020,February,2,5,14,,-6.70%,
"Randolph County, IN",18,135,2020,February,2,6,,(D),,(D)
"Randolph County, IN",18,135,2020,February,2,7,,(D),,(D)
"Randolph County, IN",18,135,2020,February,2,8,13,,100.00%,
"Randolph County, IN",18,135,2020,February,2,9,,(D),,(D)
"Randolph County, IN",18,135,2020,March,3,10,,(D),,(D)
"Randolph County, IN",18,135,2020,March,3,11,,(D),,(D)
"Randolph County, IN",18,135,2020,March,3,12,120,,100.00%,
"Randolph County, IN",18,135,2020,March,3,13,372,,100.00%,
"Randolph County, IN",18,135,2020,April,4,14,368,,100.00%,
"Randolph County, IN",18,135,2020,April,4,15,338,,100.00%,
"Randolph County, IN",18,135,2020,April,4,16,177,,1509.10%,
"Randolph County, IN",18,135,2020,April,4,17,129,,100.00%,
"Randolph County, IN",18,135,2020,May,5,18,117,,100.00%,
"Randolph County, IN",18,135,2020,May,5,19,71,,610.00%,
"Randolph County, IN",18,135,2020,May,5,20,79,,100.00%,
"Randolph County, IN",18,135,2020,May,5,21,83,,100.00%,
"Randolph County, IN",18,135,2020,May,5,22,90,,100.00%,
"Randolph County, IN",18,135,2020,June,6,23,74,,100.00%,
"Randolph County, IN",18,135,2020,June,6,24,73,,100.00%,
"Randolph County, IN",18,135,2020,June,6,25,71,,100.00%,
"Randolph County, IN",18,135,2020,June,6,26,125,,100.00%,
"Randolph County, IN",18,135,2020,July,7,27,87,,100.00%,
"Ripley County, IN",18,137,2020,January,1,1,16,,23.10%,
"Ripley County, IN",18,137,2020,January,1,2,13,,-43.50%,
"Ripley County, IN",18,137,2020,January,1,3,,(D),,(D)
"Ripley County, IN",18,137,2020,January,1,4,,(D),,(D)
"Ripley County, IN",18,137,2020,February,2,5,20,,81.80%,
"Ripley County, IN",18,137,2020,February,2,6,,(D),,(D)
"Ripley County, IN",18,137,2020,February,2,7,11,,100.00%,
"Ripley County, IN",18,137,2020,February,2,8,,(D),,(D)
"Ripley County, IN",18,137,2020,February,2,9,,(D),,(D)
"Ripley County, IN",18,137,2020,March,3,10,,(D),,(D)
"Ripley County, IN",18,137,2020,March,3,12,130,,100.00%,
"Ripley County, IN",18,137,2020,March,3,13,337,,100.00%,
"Ripley County, IN",18,137,2020,April,4,14,401,,100.00%,
"Ripley County, IN",18,137,2020,April,4,15,351,,100.00%,
"Ripley County, IN",18,137,2020,April,4,16,241,,100.00%,
"Ripley County, IN",18,137,2020,April,4,17,161,,100.00%,
"Ripley County, IN",18,137,2020,May,5,18,76,,100.00%,
"Ripley County, IN",18,137,2020,May,5,19,57,,100.00%,
"Ripley County, IN",18,137,2020,May,5,20,53,,100.00%,
"Ripley County, IN",18,137,2020,May,5,21,37,,100.00%,
"Ripley County, IN",18,137,2020,May,5,22,35,,100.00%,
"Ripley County, IN",18,137,2020,June,6,23,46,,100.00%,
"Ripley County, IN",18,137,2020,June,6,24,36,,100.00%,
"Ripley County, IN",18,137,2020,June,6,25,44,,100.00%,
"Ripley County, IN",18,137,2020,June,6,26,98,,100.00%,
"Ripley County, IN",18,137,2020,July,7,27,38,,100.00%,
"Rush County, IN",18,139,2020,January,1,1,12,,20.00%,
"Rush County, IN",18,139,2020,January,1,2,,(D),,(D)
"Rush County, IN",18,139,2020,January,1,3,10,,100.00%,
"Rush County, IN",18,139,2020,January,1,4,,(D),,(D)
"Rush County, IN",18,139,2020,February,2,5,,(D),,(D)
"Rush County, IN",18,139,2020,February,2,6,,(D),,(D)
"Rush County, IN",18,139,2020,February,2,7,,(D),,(D)
"Rush County, IN",18,139,2020,February,2,8,10,,100.00%,
"Rush County, IN",18,139,2020,February,2,9,,(D),,(D)
"Rush County, IN",18,139,2020,March,3,10,,(D),,(D)
"Rush County, IN",18,139,2020,March,3,11,,(D),,(D)
"Rush County, IN",18,139,2020,March,3,12,103,,100.00%,
"Rush County, IN",18,139,2020,March,3,13,318,,100.00%,
"Rush County, IN",18,139,2020,April,4,14,377,,100.00%,
"Rush County, IN",18,139,2020,April,4,15,352,,100.00%,
"Rush County, IN",18,139,2020,April,4,16,207,,100.00%,
"Rush County, IN",18,139,2020,April,4,17,142,,100.00%,
"Rush County, IN",18,139,2020,May,5,18,101,,100.00%,
"Rush County, IN",18,139,2020,May,5,19,67,,100.00%,
"Rush County, IN",18,139,2020,May,5,20,59,,100.00%,
"Rush County, IN",18,139,2020,May,5,21,51,,100.00%,
"Rush County, IN",18,139,2020,May,5,22,38,,100.00%,
"Rush County, IN",18,139,2020,June,6,23,37,,100.00%,
"Rush County, IN",18,139,2020,June,6,24,45,,100.00%,
"Rush County, IN",18,139,2020,June,6,25,44,,100.00%,
"Rush County, IN",18,139,2020,June,6,26,82,,100.00%,
"Rush County, IN",18,139,2020,July,7,27,33,,100.00%,
"St. Joseph County, IN",18,141,2020,January,1,1,196,,10.10%,
"St. Joseph County, IN",18,141,2020,January,1,2,271,,13.40%,
"St. Joseph County, IN",18,141,2020,January,1,3,223,,53.80%,
"St. Joseph County, IN",18,141,2020,January,1,4,155,,-8.80%,
"St. Joseph County, IN",18,141,2020,February,2,5,145,,30.60%,
"St. Joseph County, IN",18,141,2020,February,2,6,125,,-43.90%,
"St. Joseph County, IN",18,141,2020,February,2,7,130,,44.40%,
"St. Joseph County, IN",18,141,2020,February,2,8,124,,7.80%,
"St. Joseph County, IN",18,141,2020,February,2,9,107,,-30.10%,
"St. Joseph County, IN",18,141,2020,March,3,10,110,,37.50%,
"St. Joseph County, IN",18,141,2020,March,3,11,113,,24.20%,
"St. Joseph County, IN",18,141,2020,March,3,12,"2,422",,2890.10%,
"St. Joseph County, IN",18,141,2020,March,3,13,"6,089",,6177.30%,
"St. Joseph County, IN",18,141,2020,April,4,14,"5,814",,5490.40%,
"St. Joseph County, IN",18,141,2020,April,4,15,"4,925",,4502.80%,
"St. Joseph County, IN",18,141,2020,April,4,16,"3,279",,3351.60%,
"St. Joseph County, IN",18,141,2020,April,4,17,"2,385",,1823.40%,
"St. Joseph County, IN",18,141,2020,May,5,18,"1,897",,1507.60%,
"St. Joseph County, IN",18,141,2020,May,5,19,"1,372",,1245.10%,
"St. Joseph County, IN",18,141,2020,May,5,20,"1,541",,1901.30%,
"St. Joseph County, IN",18,141,2020,May,5,21,"1,312",,1408.00%,
"St. Joseph County, IN",18,141,2020,May,5,22,"1,222",,885.50%,
"St. Joseph County, IN",18,141,2020,June,6,23,"1,171",,675.50%,
"St. Joseph County, IN",18,141,2020,June,6,24,"1,392",,1335.10%,
"St. Joseph County, IN",18,141,2020,June,6,25,"1,692",,1938.60%,
"St. Joseph County, IN",18,141,2020,June,6,26,"2,417",,1931.10%,
"St. Joseph County, IN",18,141,2020,July,7,27,"1,076",,1581.30%,
"Scott County, IN",18,143,2020,January,1,1,,(D),,(D)
"Scott County, IN",18,143,2020,January,1,2,,(D),,(D)
"Scott County, IN",18,143,2020,January,1,3,10,,,
"Scott County, IN",18,143,2020,January,1,4,12,,,
"Scott County, IN",18,143,2020,February,2,5,,(D),,(D)
"Scott County, IN",18,143,2020,February,2,6,,(D),,(D)
"Scott County, IN",18,143,2020,February,2,7,,(D),,(D)
"Scott County, IN",18,143,2020,February,2,8,13,,,
"Scott County, IN",18,143,2020,February,2,9,,(D),,(D)
"Scott County, IN",18,143,2020,March,3,10,11,,100.00%,
"Scott County, IN",18,143,2020,March,3,11,,(D),,(D)
"Scott County, IN",18,143,2020,March,3,12,226,,100.00%,
"Scott County, IN",18,143,2020,March,3,13,666,,100.00%,
"Scott County, IN",18,143,2020,April,4,14,557,,100.00%,
"Scott County, IN",18,143,2020,April,4,15,714,,6390.90%,
"Scott County, IN",18,143,2020,April,4,16,342,,100.00%,
"Scott County, IN",18,143,2020,April,4,17,224,,100.00%,
"Scott County, IN",18,143,2020,May,5,18,166,,100.00%,
"Scott County, IN",18,143,2020,May,5,19,94,,683.30%,
"Scott County, IN",18,143,2020,May,5,20,123,,100.00%,
"Scott County, IN",18,143,2020,May,5,21,97,,100.00%,
"Scott County, IN",18,143,2020,May,5,22,78,,100.00%,
"Scott County, IN",18,143,2020,June,6,23,71,,545.50%,
"Scott County, IN",18,143,2020,June,6,24,76,,100.00%,
"Scott County, IN",18,143,2020,June,6,25,97,,100.00%,
"Scott County, IN",18,143,2020,June,6,26,100,,100.00%,
"Scott County, IN",18,143,2020,July,7,27,71,,100.00%,
"Shelby County, IN",18,145,2020,January,1,1,22,,-15.40%,
"Shelby County, IN",18,145,2020,January,1,2,16,,-40.70%,
"Shelby County, IN",18,145,2020,January,1,3,,(D),,(D)
"Shelby County, IN",18,145,2020,January,1,4,16,,-30.40%,
"Shelby County, IN",18,145,2020,February,2,5,17,,,
"Shelby County, IN",18,145,2020,February,2,6,17,,54.50%,
"Shelby County, IN",18,145,2020,February,2,7,23,,100.00%,
"Shelby County, IN",18,145,2020,February,2,8,62,,100.00%,
"Shelby County, IN",18,145,2020,February,2,9,17,,13.30%,
"Shelby County, IN",18,145,2020,March,3,10,14,,16.70%,
"Shelby County, IN",18,145,2020,March,3,11,17,,21.40%,
"Shelby County, IN",18,145,2020,March,3,12,444,,3600.00%,
"Shelby County, IN",18,145,2020,March,3,13,887,,100.00%,
"Shelby County, IN",18,145,2020,April,4,14,899,,4181.00%,
"Shelby County, IN",18,145,2020,April,4,15,874,,6142.90%,
"Shelby County, IN",18,145,2020,April,4,16,568,,100.00%,
"Shelby County, IN",18,145,2020,April,4,17,438,,3269.20%,
"Shelby County, IN",18,145,2020,May,5,18,313,,2135.70%,
"Shelby County, IN",18,145,2020,May,5,19,177,,1375.00%,
"Shelby County, IN",18,145,2020,May,5,20,162,,100.00%,
"Shelby County, IN",18,145,2020,May,5,21,132,,100.00%,
"Shelby County, IN",18,145,2020,May,5,22,110,,100.00%,
"Shelby County, IN",18,145,2020,June,6,23,127,,876.90%,
"Shelby County, IN",18,145,2020,June,6,24,105,,556.30%,
"Shelby County, IN",18,145,2020,June,6,25,128,,100.00%,
"Shelby County, IN",18,145,2020,June,6,26,182,,1416.70%,
"Shelby County, IN",18,145,2020,July,7,27,105,,100.00%,
"Spencer County, IN",18,147,2020,January,1,1,20,,-16.70%,
"Spencer County, IN",18,147,2020,January,1,2,28,,55.60%,
"Spencer County, IN",18,147,2020,January,1,3,20,,25.00%,
"Spencer County, IN",18,147,2020,January,1,4,17,,6.30%,
"Spencer County, IN",18,147,2020,February,2,5,,(D),,(D)
"Spencer County, IN",18,147,2020,February,2,6,17,,-15.00%,
"Spencer County, IN",18,147,2020,February,2,7,,(D),,(D)
"Spencer County, IN",18,147,2020,February,2,8,10,,100.00%,
"Spencer County, IN",18,147,2020,February,2,9,,(D),,(D)
"Spencer County, IN",18,147,2020,March,3,10,,(D),,(D)
"Spencer County, IN",18,147,2020,March,3,11,,(D),,(D)
"Spencer County, IN",18,147,2020,March,3,12,85,,100.00%,
"Spencer County, IN",18,147,2020,March,3,13,225,,100.00%,
"Spencer County, IN",18,147,2020,April,4,14,367,,100.00%,
"Spencer County, IN",18,147,2020,April,4,15,350,,100.00%,
"Spencer County, IN",18,147,2020,April,4,16,255,,100.00%,
"Spencer County, IN",18,147,2020,April,4,17,146,,100.00%,
"Spencer County, IN",18,147,2020,May,5,18,116,,866.70%,
"Spencer County, IN",18,147,2020,May,5,19,104,,100.00%,
"Spencer County, IN",18,147,2020,May,5,20,77,,492.30%,
"Spencer County, IN",18,147,2020,May,5,21,65,,100.00%,
"Spencer County, IN",18,147,2020,May,5,22,63,,100.00%,
"Spencer County, IN",18,147,2020,June,6,23,62,,100.00%,
"Spencer County, IN",18,147,2020,June,6,24,50,,316.70%,
"Spencer County, IN",18,147,2020,June,6,25,58,,100.00%,
"Spencer County, IN",18,147,2020,June,6,26,76,,100.00%,
"Spencer County, IN",18,147,2020,July,7,27,56,,100.00%,
"Starke County, IN",18,149,2020,January,1,1,33,,-5.70%,
"Starke County, IN",18,149,2020,January,1,2,28,,-9.70%,
"Starke County, IN",18,149,2020,January,1,3,26,,-3.70%,
"Starke County, IN",18,149,2020,January,1,4,19,,-13.60%,
"Starke County, IN",18,149,2020,February,2,5,19,,-13.60%,
"Starke County, IN",18,149,2020,February,2,6,21,,-22.20%,
"Starke County, IN",18,149,2020,February,2,7,18,,100.00%,
"Starke County, IN",18,149,2020,February,2,8,17,,30.80%,
"Starke County, IN",18,149,2020,February,2,9,14,,40.00%,
"Starke County, IN",18,149,2020,March,3,10,15,,36.40%,
"Starke County, IN",18,149,2020,March,3,11,,(D),,(D)
"Starke County, IN",18,149,2020,March,3,12,143,,100.00%,
"Starke County, IN",18,149,2020,March,3,13,306,,2960.00%,
"Starke County, IN",18,149,2020,April,4,14,333,,1981.30%,
"Starke County, IN",18,149,2020,April,4,15,352,,100.00%,
"Starke County, IN",18,149,2020,April,4,16,202,,100.00%,
"Starke County, IN",18,149,2020,April,4,17,160,,100.00%,
"Starke County, IN",18,149,2020,May,5,18,107,,100.00%,
"Starke County, IN",18,149,2020,May,5,19,98,,100.00%,
"Starke County, IN",18,149,2020,May,5,20,72,,100.00%,
"Starke County, IN",18,149,2020,May,5,21,68,,518.20%,
"Starke County, IN",18,149,2020,May,5,22,102,,100.00%,
"Starke County, IN",18,149,2020,June,6,23,101,,621.40%,
"Starke County, IN",18,149,2020,June,6,24,65,,100.00%,
"Starke County, IN",18,149,2020,June,6,25,88,,100.00%,
"Starke County, IN",18,149,2020,June,6,26,94,,840.00%,
"Starke County, IN",18,149,2020,July,7,27,60,,100.00%,
"Steuben County, IN",18,151,2020,January,1,1,24,,4.30%,
"Steuben County, IN",18,151,2020,January,1,2,21,,23.50%,
"Steuben County, IN",18,151,2020,January,1,3,23,,35.30%,
"Steuben County, IN",18,151,2020,January,1,4,10,,-16.70%,
"Steuben County, IN",18,151,2020,February,2,5,13,,18.20%,
"Steuben County, IN",18,151,2020,February,2,6,13,,-40.90%,
"Steuben County, IN",18,151,2020,February,2,7,10,,,
"Steuben County, IN",18,151,2020,February,2,8,24,,100.00%,
"Steuben County, IN",18,151,2020,February,2,9,20,,100.00%,
"Steuben County, IN",18,151,2020,March,3,10,11,,-8.30%,
"Steuben County, IN",18,151,2020,March,3,11,,(D),,(D)
"Steuben County, IN",18,151,2020,March,3,12,268,,100.00%,
"Steuben County, IN",18,151,2020,March,3,13,"1,024",,100.00%,
"Steuben County, IN",18,151,2020,April,4,14,796,,6023.10%,
"Steuben County, IN",18,151,2020,April,4,15,587,,3161.10%,
"Steuben County, IN",18,151,2020,April,4,16,356,,2273.30%,
"Steuben County, IN",18,151,2020,April,4,17,271,,2158.30%,
"Steuben County, IN",18,151,2020,May,5,18,198,,100.00%,
"Steuben County, IN",18,151,2020,May,5,19,133,,100.00%,
"Steuben County, IN",18,151,2020,May,5,20,131,,907.70%,
"Steuben County, IN",18,151,2020,May,5,21,119,,376.00%,
"Steuben County, IN",18,151,2020,May,5,22,84,,100.00%,
"Steuben County, IN",18,151,2020,June,6,23,110,,1000.00%,
"Steuben County, IN",18,151,2020,June,6,24,86,,100.00%,
"Steuben County, IN",18,151,2020,June,6,25,116,,1060.00%,
"Steuben County, IN",18,151,2020,June,6,26,163,,100.00%,
"Steuben County, IN",18,151,2020,July,7,27,112,,100.00%,
"Sullivan County, IN",18,153,2020,January,1,1,17,,-5.60%,
"Sullivan County, IN",18,153,2020,January,1,2,18,,-18.20%,
"Sullivan County, IN",18,153,2020,January,1,3,17,,54.50%,
"Sullivan County, IN",18,153,2020,January,1,4,29,,163.60%,
"Sullivan County, IN",18,153,2020,February,2,5,17,,41.70%,
"Sullivan County, IN",18,153,2020,February,2,6,20,,66.70%,
"Sullivan County, IN",18,153,2020,February,2,7,,(D),,(D)
"Sullivan County, IN",18,153,2020,February,2,8,16,,100.00%,
"Sullivan County, IN",18,153,2020,February,2,9,,(D),,(D)
"Sullivan County, IN",18,153,2020,March,3,10,,(D),,(D)
"Sullivan County, IN",18,153,2020,March,3,11,,(D),,(D)
"Sullivan County, IN",18,153,2020,March,3,12,110,,1000.00%,
"Sullivan County, IN",18,153,2020,March,3,13,222,,100.00%,
"Sullivan County, IN",18,153,2020,April,4,14,255,,100.00%,
"Sullivan County, IN",18,153,2020,April,4,15,251,,100.00%,
"Sullivan County, IN",18,153,2020,April,4,16,150,,100.00%,
"Sullivan County, IN",18,153,2020,April,4,17,124,,100.00%,
"Sullivan County, IN",18,153,2020,May,5,18,107,,100.00%,
"Sullivan County, IN",18,153,2020,May,5,19,51,,100.00%,
"Sullivan County, IN",18,153,2020,May,5,20,60,,100.00%,
"Sullivan County, IN",18,153,2020,May,5,21,54,,100.00%,
"Sullivan County, IN",18,153,2020,May,5,22,56,,100.00%,
"Sullivan County, IN",18,153,2020,June,6,23,57,,100.00%,
"Sullivan County, IN",18,153,2020,June,6,24,48,,100.00%,
"Sullivan County, IN",18,153,2020,June,6,25,68,,100.00%,
"Sullivan County, IN",18,153,2020,June,6,26,72,,100.00%,
"Sullivan County, IN",18,153,2020,July,7,27,47,,100.00%,
"Switzerland County, IN",18,155,2020,January,1,1,,(D),,(D)
"Switzerland County, IN",18,155,2020,January,1,2,,(D),,(D)
"Switzerland County, IN",18,155,2020,January,1,3,,(D),,(D)
"Switzerland County, IN",18,155,2020,January,1,4,,(D),,(D)
"Switzerland County, IN",18,155,2020,February,2,5,,(D),,(D)
"Switzerland County, IN",18,155,2020,February,2,6,,(D),,(D)
"Switzerland County, IN",18,155,2020,February,2,7,,(D),,(D)
"Switzerland County, IN",18,155,2020,February,2,8,,(D),,(D)
"Switzerland County, IN",18,155,2020,March,3,10,,(D),,(D)
"Switzerland County, IN",18,155,2020,March,3,11,,(D),,
"Switzerland County, IN",18,155,2020,March,3,12,97,,,
"Switzerland County, IN",18,155,2020,March,3,13,140,,,
"Switzerland County, IN",18,155,2020,April,4,14,112,,100.00%,
"Switzerland County, IN",18,155,2020,April,4,15,153,,100.00%,
"Switzerland County, IN",18,155,2020,April,4,16,135,,,
"Switzerland County, IN",18,155,2020,April,4,17,64,,100.00%,
"Switzerland County, IN",18,155,2020,May,5,18,34,,100.00%,
"Switzerland County, IN",18,155,2020,May,5,19,45,,,
"Switzerland County, IN",18,155,2020,May,5,20,18,,100.00%,
"Switzerland County, IN",18,155,2020,May,5,21,20,,,
"Switzerland County, IN",18,155,2020,May,5,22,19,,,
"Switzerland County, IN",18,155,2020,June,6,23,20,,,
"Switzerland County, IN",18,155,2020,June,6,24,10,,100.00%,
"Switzerland County, IN",18,155,2020,June,6,25,18,,100.00%,
"Switzerland County, IN",18,155,2020,June,6,26,36,,100.00%,
"Switzerland County, IN",18,155,2020,July,7,27,20,,100.00%,
"Tippecanoe County, IN",18,157,2020,January,1,1,61,,5.20%,
"Tippecanoe County, IN",18,157,2020,January,1,2,87,,58.20%,
"Tippecanoe County, IN",18,157,2020,January,1,3,59,,40.50%,
"Tippecanoe County, IN",18,157,2020,January,1,4,46,,17.90%,
"Tippecanoe County, IN",18,157,2020,February,2,5,45,,2.30%,
"Tippecanoe County, IN",18,157,2020,February,2,6,51,,30.80%,
"Tippecanoe County, IN",18,157,2020,February,2,7,50,,100.00%,
"Tippecanoe County, IN",18,157,2020,February,2,8,46,,91.70%,
"Tippecanoe County, IN",18,157,2020,February,2,9,53,,178.90%,
"Tippecanoe County, IN",18,157,2020,March,3,10,44,,69.20%,
"Tippecanoe County, IN",18,157,2020,March,3,11,55,,111.50%,
"Tippecanoe County, IN",18,157,2020,March,3,12,"1,126",,4230.80%,
"Tippecanoe County, IN",18,157,2020,March,3,13,"2,238",,13064.70%,
"Tippecanoe County, IN",18,157,2020,April,4,14,"2,276",,7748.30%,
"Tippecanoe County, IN",18,157,2020,April,4,15,"3,960",,11547.10%,
"Tippecanoe County, IN",18,157,2020,April,4,16,"2,941",,8069.40%,
"Tippecanoe County, IN",18,157,2020,April,4,17,"2,246",,9258.30%,
"Tippecanoe County, IN",18,157,2020,May,5,18,"1,097",,5994.40%,
"Tippecanoe County, IN",18,157,2020,May,5,19,649,,1866.70%,
"Tippecanoe County, IN",18,157,2020,May,5,20,597,,2032.10%,
"Tippecanoe County, IN",18,157,2020,May,5,21,510,,2584.20%,
"Tippecanoe County, IN",18,157,2020,May,5,22,473,,1531.00%,
"Tippecanoe County, IN",18,157,2020,June,6,23,454,,1646.20%,
"Tippecanoe County, IN",18,157,2020,June,6,24,495,,1803.80%,
"Tippecanoe County, IN",18,157,2020,June,6,25,514,,1558.10%,
"Tippecanoe County, IN",18,157,2020,June,6,26,839,,4835.30%,
"Tippecanoe County, IN",18,157,2020,July,7,27,534,,2570.00%,
"Tipton County, IN",18,159,2020,January,1,1,11,,-42.10%,
"Tipton County, IN",18,159,2020,January,1,2,14,,27.30%,
"Tipton County, IN",18,159,2020,January,1,3,10,,100.00%,
"Tipton County, IN",18,159,2020,January,1,4,,(D),,(D)
"Tipton County, IN",18,159,2020,February,2,5,,(D),,(D)
"Tipton County, IN",18,159,2020,February,2,6,,(D),,(D)
"Tipton County, IN",18,159,2020,February,2,7,,(D),,(D)
"Tipton County, IN",18,159,2020,February,2,8,,(D),,(D)
"Tipton County, IN",18,159,2020,February,2,9,,(D),,(D)
"Tipton County, IN",18,159,2020,March,3,11,,(D),,(D)
"Tipton County, IN",18,159,2020,March,3,12,145,,100.00%,
"Tipton County, IN",18,159,2020,March,3,13,510,,5000.00%,
