Year,Period Type,Period,Period Name,Area Type,Area Name,Labor Force,Employed,Unemployed,Unemployment Rate,Last Period Unemp Rate,Last Year Unemp Rate,Last Period % Change,Last Year % Change
2020,Monthly,1,January,County,Fairfax city,"13,704","13,392",312,2.3,1.7,2.7,35.29,-14.81
2020,Monthly,1,January,County,Falls Church city,"8,751","8,569",182,2.1,1.7,2.4,23.53,-12.5
2020,Monthly,1,January,County,Franklin city,"3,581","3,426",155,4.3,4,4.6,7.5,-6.52
2020,Monthly,1,January,County,Fredericksburg city,"14,420","13,926",494,3.4,2.8,4.2,21.43,-19.05
2020,Monthly,1,January,County,Galax city,"2,919","2,819",100,3.4,2.9,4,17.24,-15
2020,Monthly,1,January,County,Hampton city,"64,823","62,170","2,653",4.1,3.4,4.8,20.59,-14.58
2020,Monthly,1,January,County,Harrisonburg city,"25,641","24,841",800,3.1,2.5,3.7,24,-16.22
2020,Monthly,1,January,County,Hopewell city,"9,909","9,449",460,4.6,4.2,5.2,9.52,-11.54
2020,Monthly,1,January,County,Lexington city,"2,107","2,006",101,4.8,4,5.4,20,-11.11
2020,Monthly,1,January,County,Lynchburg city,"36,495","35,081","1,414",3.9,3.2,4.5,21.88,-13.33
2020,Monthly,1,January,County,Manassas city,"22,510","21,879",631,2.8,2,3.3,40,-15.15
2020,Monthly,1,January,County,Manassas Park city,"9,566","9,303",263,2.7,2,3.5,35,-22.86
2020,Monthly,1,January,County,Martinsville city,"5,542","5,268",274,4.9,4,4.2,22.5,16.67
2020,Monthly,1,January,County,Newport News city,"89,554","86,056","3,498",3.9,3.1,4.3,25.81,-9.3
2020,Monthly,1,January,County,Norfolk city,"112,273","108,168","4,105",3.7,3,4.1,23.33,-9.76
2020,Monthly,1,January,County,Norton city,"1,694","1,613",81,4.8,3.3,4.6,45.45,4.35
2020,Monthly,1,January,County,Petersburg city,"13,312","12,535",777,5.8,5.1,6.6,13.73,-12.12
2020,Monthly,1,January,County,Poquoson city,"6,424","6,253",171,2.7,2.1,3,28.57,-10
2020,Monthly,1,January,County,Portsmouth city,"44,482","42,702","1,780",4,3.6,4.6,11.11,-13.04
2020,Monthly,1,January,County,Radford city,"8,492","8,166",326,3.8,3.3,4.5,15.15,-15.56
2020,Monthly,1,January,County,Richmond city,"120,799","116,615","4,184",3.5,2.8,3.9,25,-10.26
2020,Monthly,1,January,County,Roanoke city,"49,622","47,947","1,675",3.4,2.7,3.5,25.93,-2.86
2020,Monthly,1,January,County,Salem city,"13,088","12,692",396,3,2.4,3.2,25,-6.25
2020,Monthly,1,January,County,Staunton city,"12,497","12,134",363,2.9,2.2,3.3,31.82,-12.12
2020,Monthly,1,January,County,Suffolk city,"44,885","43,440","1,445",3.2,2.7,3.6,18.52,-11.11
2020,Monthly,1,January,County,Virginia Beach city,"234,357","227,555","6,802",2.9,2.4,3.3,20.83,-12.12
2020,Monthly,1,January,County,Waynesboro city,"10,904","10,581",323,3,2.5,3.6,20,-16.67
2020,Monthly,1,January,County,Williamsburg city,"6,736","6,454",282,4.2,3,4.7,40,-10.64
2020,Monthly,1,January,County,Winchester city,"15,069","14,605",464,3.1,2.3,3.4,34.78,-8.82
2020,Monthly,2,February,County,Accomack County,"16,485","15,771",714,4.3,4.8,4.7,-10.42,-8.51
2020,Monthly,2,February,County,Albemarle County,"59,054","57,745","1,309",2.2,2.6,2.7,-15.38,-18.52
2020,Monthly,2,February,County,Alleghany County,"6,973","6,678",295,4.2,4.7,3.9,-10.64,7.69
2020,Monthly,2,February,County,Amelia County,"6,439","6,234",205,3.2,3.6,3.8,-11.11,-15.79
2020,Monthly,2,February,County,Amherst County,"15,189","14,689",500,3.3,3.6,3.4,-8.33,-2.94
2020,Monthly,2,February,County,Appomattox County,"7,253","6,974",279,3.8,4.1,4,-7.32,-5
2020,Monthly,2,February,County,Arlington County,"158,455","155,616","2,839",1.8,2,2.1,-10,-14.29
2020,Monthly,2,February,County,Augusta County,"38,381","37,502",879,2.3,2.6,2.7,-11.54,-14.81
2020,Monthly,2,February,County,Bath County,"2,530","2,459",71,2.8,3.4,3,-17.65,-6.67
2020,Monthly,2,February,County,Bedford County,"38,830","37,702","1,128",2.9,3.2,3.2,-9.38,-9.38
2020,Monthly,2,February,County,Bland County,"2,912","2,818",94,3.2,2.8,3.1,14.29,3.23
2020,Monthly,2,February,County,Botetourt County,"17,659","17,203",456,2.6,2.9,2.8,-10.34,-7.14
2020,Monthly,2,February,County,Brunswick County,"6,044","5,760",284,4.7,5.2,5.8,-9.62,-18.97
2020,Monthly,2,February,County,Buchanan County,"6,733","6,264",469,7,7.9,5.7,-11.39,22.81
2020,Monthly,2,February,County,Buckingham County,"6,671","6,363",308,4.6,5.1,5.1,-9.8,-9.8
2020,Monthly,2,February,County,Campbell County,"26,275","25,419",856,3.3,3.5,3.4,-5.71,-2.94
2020,Monthly,2,February,County,Caroline County,"15,701","15,185",516,3.3,3.6,3.6,-8.33,-8.33
2020,Monthly,2,February,County,Carroll County,"13,561","12,924",637,4.7,4,4.3,17.5,9.3
2020,Monthly,2,February,County,Charles City County,"3,757","3,633",124,3.3,3.8,4,-13.16,-17.5
2020,Monthly,2,February,County,Charlotte County,"5,319","5,121",198,3.7,4.1,3.7,-9.76,0
2020,Monthly,2,February,County,Chesterfield County,"192,727","187,710","5,017",2.6,2.9,3,-10.34,-13.33
2020,Monthly,2,February,County,Clarke County,"7,766","7,590",176,2.3,2.6,2.9,-11.54,-20.69
2020,Monthly,2,February,County,Craig County,"2,324","2,258",66,2.8,3.4,4,-17.65,-30
2020,Monthly,2,February,County,Culpeper County,"25,262","24,566",696,2.8,3,3,-6.67,-6.67
2020,Monthly,2,February,County,Cumberland County,"4,722","4,572",150,3.2,3.7,3.7,-13.51,-13.51
2020,Monthly,2,February,County,Dickenson County,"4,856","4,556",300,6.2,6.3,5.3,-1.59,16.98
2020,Monthly,2,February,County,Dinwiddie County,"14,024","13,574",450,3.2,3.5,3.7,-8.57,-13.51
2020,Monthly,2,February,County,Essex County,"5,564","5,337",227,4.1,4.2,4.6,-2.38,-10.87
2020,Monthly,2,February,County,Fairfax County,"651,529","637,718","13,811",2.1,2.4,2.5,-12.5,-16
2020,Monthly,2,February,County,Fauquier County,"38,135","37,244",891,2.3,2.6,2.9,-11.54,-20.69
2020,Monthly,2,February,County,Floyd County,"8,417","8,167",250,3,3.3,2.9,-9.09,3.45
2020,Monthly,2,February,County,Fluvanna County,"14,396","14,072",324,2.3,2.5,2.5,-8,-8
2020,Monthly,2,February,County,Franklin County,"26,795","25,953",842,3.1,3.4,3.3,-8.82,-6.06
2020,Monthly,2,February,County,Frederick County,"49,266","48,136","1,130",2.3,2.6,2.8,-11.54,-17.86
2020,Monthly,2,February,County,Giles County,"8,144","7,844",300,3.7,3.6,3.6,2.78,2.78
2020,Monthly,2,February,County,Gloucester County,"19,794","19,268",526,2.7,2.9,3,-6.9,-10
2020,Monthly,2,February,County,Goochland County,"11,494","11,204",290,2.5,2.9,3.1,-13.79,-19.35
2020,Monthly,2,February,County,Grayson County,"8,294","7,999",295,3.6,3.4,3.5,5.88,2.86
2020,Monthly,2,February,County,Greene County,"10,845","10,603",242,2.2,2.5,2.6,-12,-15.38
2020,Monthly,2,February,County,Greensville County,"4,313","4,168",145,3.4,3.5,4,-2.86,-15
2020,Monthly,2,February,County,Halifax County,"15,689","15,015",674,4.3,4.6,4.2,-6.52,2.38
2020,Monthly,2,February,County,Hanover County,"60,864","59,473","1,391",2.3,2.6,2.7,-11.54,-14.81
2020,Monthly,2,February,County,Henrico County,"187,065","182,188","4,877",2.6,2.9,3.1,-10.34,-16.13
2020,Monthly,2,February,County,Henry County,"24,091","23,287",804,3.3,3.9,3.7,-15.38,-10.81
2020,Monthly,2,February,County,Highland County,"1,207","1,170",37,3.1,3.7,3.1,-16.22,0
2020,Monthly,2,February,County,Isle of Wight County,"19,627","19,082",545,2.8,3,3.2,-6.67,-12.5
2020,Monthly,2,February,County,James City County,"37,012","36,008","1,004",2.7,3.1,3.1,-12.9,-12.9
2020,Monthly,2,February,County,King and Queen County,"3,934","3,832",102,2.6,2.9,3.2,-10.34,-18.75
2020,Monthly,2,February,County,King George County,"13,853","13,485",368,2.7,2.9,3.2,-6.9,-15.63
2020,Monthly,2,February,County,King William County,"9,407","9,149",258,2.7,3,3.4,-10,-20.59
2020,Monthly,2,February,County,Lancaster County,"5,498","5,147",351,6.4,6.7,7.4,-4.48,-13.51
2020,Monthly,2,February,County,Lee County,"8,377","7,987",390,4.7,4.8,4.2,-2.08,11.9
2020,Monthly,2,February,County,Loudoun County,"228,327","223,417","4,910",2.2,2.4,2.6,-8.33,-15.38
2020,Monthly,2,February,County,Louisa County,"20,412","19,833",579,2.8,3.2,3,-12.5,-6.67
2020,Monthly,2,February,County,Lunenburg County,"5,347","5,184",163,3,3.2,3.3,-6.25,-9.09
2020,Monthly,2,February,County,Madison County,"7,568","7,408",160,2.1,2.4,2.6,-12.5,-19.23
2020,Monthly,2,February,County,Mathews County,"4,184","4,063",121,2.9,3.2,3.4,-9.38,-14.71
2020,Monthly,2,February,County,Mecklenburg County,"12,372","11,861",511,4.1,4.6,4.2,-10.87,-2.38
2020,Monthly,2,February,County,Middlesex County,"5,333","5,175",158,3,3.1,3.2,-3.23,-6.25
2020,Monthly,2,February,County,Montgomery County,"51,507","50,146","1,361",2.6,3,3.1,-13.33,-16.13
2020,Monthly,2,February,County,Nelson County,"7,662","7,464",198,2.6,2.8,3.1,-7.14,-16.13
2020,Monthly,2,February,County,New Kent County,"12,816","12,526",290,2.3,2.5,2.6,-8,-11.54
2020,Monthly,2,February,County,Northampton County,"5,366","5,081",285,5.3,5.5,6.2,-3.64,-14.52
2020,Monthly,2,February,County,Northumberland County,"5,719","5,353",366,6.4,6.8,6.8,-5.88,-5.88
2020,Monthly,2,February,County,Nottoway County,"7,412","7,206",206,2.8,2.9,3.1,-3.45,-9.68
2020,Monthly,2,February,County,Orange County,"17,724","17,219",505,2.8,3.2,3.3,-12.5,-15.15
2020,Monthly,2,February,County,Page County,"12,107","11,459",648,5.4,5.8,5.8,-6.9,-6.9
2020,Monthly,2,February,County,Patrick County,"7,153","6,885",268,3.7,4,4.2,-7.5,-11.9
2020,Monthly,2,February,County,Pittsylvania County,"30,283","29,129","1,154",3.8,3.9,3.6,-2.56,5.56
2020,Monthly,2,February,County,Powhatan County,"14,556","14,174",382,2.6,2.9,2.9,-10.34,-10.34
2020,Monthly,2,February,County,Prince Edward County,"10,507","10,125",382,3.6,4.1,3.9,-12.2,-7.69
2020,Monthly,2,February,County,Prince George County,"15,511","15,006",505,3.3,3.6,3.6,-8.33,-8.33
2020,Monthly,2,February,County,Prince William County,"252,178","246,012","6,166",2.4,2.7,2.9,-11.11,-17.24
2020,Monthly,2,February,County,Pulaski County,"16,787","15,973",814,4.8,3.6,3.4,33.33,41.18
2020,Monthly,2,February,County,Rappahannock County,"3,771","3,681",90,2.4,2.7,3,-11.11,-20
2020,Monthly,2,February,County,Richmond County,"4,129","4,002",127,3.1,3.5,3.6,-11.43,-13.89
2020,Monthly,2,February,County,Roanoke County,"50,126","48,811","1,315",2.6,2.8,2.8,-7.14,-7.14
2020,Monthly,2,February,County,Rockbridge County,"10,810","10,517",293,2.7,3.2,3.3,-15.63,-18.18
2020,Monthly,2,February,County,Rockingham County,"43,353","42,389",964,2.2,2.5,2.7,-12,-18.52
2020,Monthly,2,February,County,Russell County,"11,448","10,876",572,5,5.2,5.1,-3.85,-1.96
2020,Monthly,2,February,County,Scott County,"9,264","8,940",324,3.5,3.7,3.6,-5.41,-2.78
2020,Monthly,2,February,County,Shenandoah County,"22,799","22,232",567,2.5,2.7,2.9,-7.41,-13.79
2020,Monthly,2,February,County,Smyth County,"13,895","13,328",567,4.1,4.3,4.2,-4.65,-2.38
2020,Monthly,2,February,County,Southampton County,"9,081","8,836",245,2.7,3,2.8,-10,-3.57
2020,Monthly,2,February,County,Spotsylvania County,"68,784","66,883","1,901",2.8,3.1,3.3,-9.68,-15.15
2020,Monthly,2,February,County,Stafford County,"73,950","72,033","1,917",2.6,2.9,3.1,-10.34,-16.13
2020,Monthly,2,February,County,Surry County,"3,682","3,551",131,3.6,3.9,3.8,-7.69,-5.26
2020,Monthly,2,February,County,Sussex County,"3,889","3,712",177,4.6,5.1,5.1,-9.8,-9.8
2020,Monthly,2,February,County,Tazewell County,"15,787","14,987",800,5.1,5.4,5,-5.56,2
2020,Monthly,2,February,County,Warren County,"20,973","20,380",593,2.8,3.1,3.3,-9.68,-15.15
2020,Monthly,2,February,County,Washington County,"27,104","26,153",951,3.5,3.7,3.8,-5.41,-7.89
2020,Monthly,2,February,County,Westmoreland County,"9,601","9,217",384,4,4.3,4.7,-6.98,-14.89
2020,Monthly,2,February,County,Wise County,"13,599","12,940",659,4.8,5.2,4.9,-7.69,-2.04
2020,Monthly,2,February,County,Wythe County,"13,822","13,195",627,4.5,3.9,3.9,15.38,15.38
2020,Monthly,2,February,County,York County,"33,100","32,254",846,2.6,2.9,3.1,-10.34,-16.13
2020,Monthly,2,February,County,Alexandria city,"104,087","101,927","2,160",2.1,2.3,2.3,-8.7,-8.7
2020,Monthly,2,February,County,Bristol city,"7,290","7,009",281,3.9,4.1,4.2,-4.88,-7.14
2020,Monthly,2,February,County,Buena Vista city,"3,709","3,627",82,2.2,2.8,3.1,-21.43,-29.03
2020,Monthly,2,February,County,Charlottesville city,"27,327","26,742",585,2.1,2.5,2.6,-16,-19.23
2020,Monthly,2,February,County,Chesapeake city,"123,894","120,499","3,395",2.7,3,3.2,-10,-15.63
2020,Monthly,2,February,County,Colonial Heights city,"9,031","8,776",255,2.8,3.3,3.6,-15.15,-22.22
2020,Monthly,2,February,County,Covington city,"2,442","2,299",143,5.9,5.9,4.4,0,34.09
2020,Monthly,2,February,County,Danville city,"19,297","18,238","1,059",5.5,5.5,5.3,0,3.77
2020,Monthly,2,February,County,Emporia city,"2,287","2,184",103,4.5,5,5.9,-10,-23.73
2020,Monthly,2,February,County,Fairfax city,"13,805","13,523",282,2,2.3,2.5,-13.04,-20
2020,Monthly,2,February,County,Falls Church city,"8,810","8,652",158,1.8,2.1,2.2,-14.29,-18.18
2020,Monthly,2,February,County,Franklin city,"3,585","3,446",139,3.9,4.3,4.3,-9.3,-9.3
2020,Monthly,2,February,County,Fredericksburg city,"14,500","14,063",437,3,3.4,3.8,-11.76,-21.05
2020,Monthly,2,February,County,Galax city,"2,952","2,852",100,3.4,3.4,3.6,0,-5.56
2020,Monthly,2,February,County,Hampton city,"65,091","62,639","2,452",3.8,4.1,4.4,-7.32,-13.64
2020,Monthly,2,February,County,Harrisonburg city,"25,854","25,158",696,2.7,3.1,3.6,-12.9,-25
2020,Monthly,2,February,County,Hopewell city,"9,953","9,544",409,4.1,4.6,4.6,-10.87,-10.87
2020,Monthly,2,February,County,Lexington city,"2,122","2,040",82,3.9,4.8,5.1,-18.75,-23.53
2020,Monthly,2,February,County,Lynchburg city,"36,633","35,350","1,283",3.5,3.9,3.9,-10.26,-10.26
2020,Monthly,2,February,County,Manassas city,"22,666","22,094",572,2.5,2.8,3.1,-10.71,-19.35
2020,Monthly,2,February,County,Manassas Park city,"9,627","9,393",234,2.4,2.7,3,-11.11,-20
2020,Monthly,2,February,County,Martinsville city,"5,563","5,305",258,4.6,4.9,4.4,-6.12,4.55
2020,Monthly,2,February,County,Newport News city,"89,933","86,715","3,218",3.6,3.9,4,-7.69,-10
2020,Monthly,2,February,County,Norfolk city,"112,762","108,996","3,766",3.3,3.7,3.9,-10.81,-15.38
2020,Monthly,2,February,County,Norton city,"1,713","1,636",77,4.5,4.8,4.2,-6.25,7.14
2020,Monthly,2,February,County,Petersburg city,"13,453","12,661",792,5.9,5.8,6.2,1.72,-4.84
2020,Monthly,2,February,County,Poquoson city,"6,439","6,292",147,2.3,2.7,2.7,-14.81,-14.81
2020,Monthly,2,February,County,Portsmouth city,"44,737","43,030","1,707",3.8,4,4.4,-5,-13.64
2020,Monthly,2,February,County,Radford city,"8,885","8,592",293,3.3,3.8,3.7,-13.16,-10.81
2020,Monthly,2,February,County,Richmond city,"121,662","117,795","3,867",3.2,3.5,3.6,-8.57,-11.11
2020,Monthly,2,February,County,Roanoke city,"49,913","48,361","1,552",3.1,3.4,3.3,-8.82,-6.06
2020,Monthly,2,February,County,Salem city,"13,167","12,803",364,2.8,3,3.1,-6.67,-9.68
2020,Monthly,2,February,County,Staunton city,"12,563","12,233",330,2.6,2.9,2.9,-10.34,-10.34
2020,Monthly,2,February,County,Suffolk city,"45,084","43,760","1,324",2.9,3.2,3.4,-9.38,-14.71
2020,Monthly,2,February,County,Virginia Beach city,"235,430","229,285","6,145",2.6,2.9,3,-10.34,-13.33
2020,Monthly,2,February,County,Waynesboro city,"10,984","10,671",313,2.8,3,3.2,-6.67,-12.5
2020,Monthly,2,February,County,Williamsburg city,"6,760","6,504",256,3.8,4.2,4.5,-9.52,-15.56
2020,Monthly,2,February,County,Winchester city,"15,132","14,726",406,2.7,3.1,3.3,-12.9,-18.18
2020,Monthly,3,March,County,Accomack County,"16,332","15,545",787,4.8,4.3,4,11.63,20
2020,Monthly,3,March,County,Albemarle County,"58,584","56,943","1,641",2.8,2.2,2.6,27.27,7.69
2020,Monthly,3,March,County,Alleghany County,"6,983","6,673",310,4.4,4.2,3.7,4.76,18.92
2020,Monthly,3,March,County,Amelia County,"6,290","6,063",227,3.6,3.2,3.6,12.5,0
2020,Monthly,3,March,County,Amherst County,"15,202","14,611",591,3.9,3.3,3.3,18.18,18.18
2020,Monthly,3,March,County,Appomattox County,"7,226","6,914",312,4.3,3.8,3.8,13.16,13.16
2020,Monthly,3,March,County,Arlington County,"157,198","153,757","3,441",2.2,1.8,2.1,22.22,4.76
2020,Monthly,3,March,County,Augusta County,"37,479","36,391","1,088",2.9,2.3,2.7,26.09,7.41
2020,Monthly,3,March,County,Bath County,"2,485","2,407",78,3.1,2.8,2.8,10.71,10.71
2020,Monthly,3,March,County,Bedford County,"38,859","37,505","1,354",3.5,2.9,3.1,20.69,12.9
2020,Monthly,3,March,County,Bland County,"2,914","2,796",118,4,3.2,2.9,25,37.93
2020,Monthly,3,March,County,Botetourt County,"17,584","17,047",537,3.1,2.6,2.8,19.23,10.71
2020,Monthly,3,March,County,Brunswick County,"5,997","5,674",323,5.4,4.7,5.3,14.89,1.89
2020,Monthly,3,March,County,Buchanan County,"6,763","6,208",555,8.2,7,5.5,17.14,49.09
2020,Monthly,3,March,County,Buckingham County,"6,592","6,248",344,5.2,4.6,4.7,13.04,10.64
2020,Monthly,3,March,County,Campbell County,"26,327","25,326","1,001",3.8,3.3,3.4,15.15,11.76
2020,Monthly,3,March,County,Caroline County,"15,484","14,902",582,3.8,3.3,3.4,15.15,11.76
2020,Monthly,3,March,County,Carroll County,"13,531","12,719",812,6,4.7,3.9,27.66,53.85
2020,Monthly,3,March,County,Charles City County,"3,682","3,539",143,3.9,3.3,4,18.18,-2.5
2020,Monthly,3,March,County,Charlotte County,"5,307","5,066",241,4.5,3.7,3.7,21.62,21.62
2020,Monthly,3,March,County,Chesterfield County,"190,718","184,639","6,079",3.2,2.6,2.9,23.08,10.34
2020,Monthly,3,March,County,Clarke County,"7,618","7,404",214,2.8,2.3,2.9,21.74,-3.45
2020,Monthly,3,March,County,Craig County,"2,312","2,232",80,3.5,2.8,3.5,25,0
2020,Monthly,3,March,County,Culpeper County,"24,880","24,079",801,3.2,2.8,2.9,14.29,10.34
2020,Monthly,3,March,County,Cumberland County,"4,656","4,495",161,3.5,3.2,3.1,9.38,12.9
2020,Monthly,3,March,County,Dickenson County,"4,901","4,542",359,7.3,6.2,5,17.74,46
2020,Monthly,3,March,County,Dinwiddie County,"13,795","13,264",531,3.8,3.2,3.6,18.75,5.56
2020,Monthly,3,March,County,Essex County,"5,524","5,270",254,4.6,4.1,4.2,12.2,9.52
2020,Monthly,3,March,County,Fairfax County,"646,716","629,555","17,161",2.7,2.1,2.5,28.57,8
2020,Monthly,3,March,County,Fauquier County,"37,510","36,440","1,070",2.9,2.3,2.7,26.09,7.41
2020,Monthly,3,March,County,Floyd County,"8,155","7,870",285,3.5,3,2.8,16.67,25
2020,Monthly,3,March,County,Fluvanna County,"14,323","13,917",406,2.8,2.3,2.5,21.74,12
2020,Monthly,3,March,County,Franklin County,"26,592","25,620",972,3.7,3.1,3.2,19.35,15.63
2020,Monthly,3,March,County,Frederick County,"48,695","47,341","1,354",2.8,2.3,2.7,21.74,3.7
2020,Monthly,3,March,County,Giles County,"8,031","7,663",368,4.6,3.7,3.4,24.32,35.29
2020,Monthly,3,March,County,Gloucester County,"19,713","19,109",604,3.1,2.7,2.8,14.81,10.71
2020,Monthly,3,March,County,Goochland County,"11,306","10,960",346,3.1,2.5,3,24,3.33
2020,Monthly,3,March,County,Grayson County,"8,368","7,927",441,5.3,3.6,3.3,47.22,60.61
2020,Monthly,3,March,County,Greene County,"10,743","10,455",288,2.7,2.2,2.5,22.73,8
2020,Monthly,3,March,County,Greensville County,"4,290","4,121",169,3.9,3.4,3.9,14.71,0
2020,Monthly,3,March,County,Halifax County,"15,735","14,965",770,4.9,4.3,4,13.95,22.5
2020,Monthly,3,March,County,Hanover County,"60,104","58,402","1,702",2.8,2.3,2.6,21.74,7.69
2020,Monthly,3,March,County,Henrico County,"185,290","179,338","5,952",3.2,2.6,3,23.08,6.67
2020,Monthly,3,March,County,Henry County,"24,020","23,048",972,4,3.3,3.6,21.21,11.11
2020,Monthly,3,March,County,Highland County,"1,123","1,079",44,3.9,3.1,3.4,25.81,14.71
2020,Monthly,3,March,County,Isle of Wight County,"19,541","18,906",635,3.2,2.8,3,14.29,6.67
2020,Monthly,3,March,County,James City County,"37,000","35,829","1,171",3.2,2.7,2.9,18.52,10.34
2020,Monthly,3,March,County,King and Queen County,"3,858","3,738",120,3.1,2.6,3.3,19.23,-6.06
2020,Monthly,3,March,County,King George County,"13,830","13,379",451,3.3,2.7,2.9,22.22,13.79
2020,Monthly,3,March,County,King William County,"9,255","8,949",306,3.3,2.7,2.9,22.22,13.79
2020,Monthly,3,March,County,Lancaster County,"5,564","5,171",393,7.1,6.4,6.2,10.94,14.52
2020,Monthly,3,March,County,Lee County,"8,382","7,956",426,5.1,4.7,4,8.51,27.5
2020,Monthly,3,March,County,Loudoun County,"226,550","220,544","6,006",2.7,2.2,2.5,22.73,8
2020,Monthly,3,March,County,Louisa County,"20,443","19,796",647,3.2,2.8,2.8,14.29,14.29
2020,Monthly,3,March,County,Lunenburg County,"5,274","5,091",183,3.5,3,3.3,16.67,6.06
2020,Monthly,3,March,County,Madison County,"7,410","7,225",185,2.5,2.1,2.6,19.05,-3.85
2020,Monthly,3,March,County,Mathews County,"4,181","4,036",145,3.5,2.9,3.3,20.69,6.06
2020,Monthly,3,March,County,Mecklenburg County,"12,226","11,639",587,4.8,4.1,4.1,17.07,17.07
2020,Monthly,3,March,County,Middlesex County,"5,264","5,090",174,3.3,3,3,10,10
2020,Monthly,3,March,County,Montgomery County,"50,999","49,273","1,726",3.4,2.6,2.9,30.77,17.24
2020,Monthly,3,March,County,Nelson County,"7,528","7,283",245,3.3,2.6,3,26.92,10
2020,Monthly,3,March,County,New Kent County,"12,618","12,288",330,2.6,2.3,2.6,13.04,0
2020,Monthly,3,March,County,Northampton County,"5,180","4,877",303,5.8,5.3,5.7,9.43,1.75
2020,Monthly,3,March,County,Northumberland County,"5,646","5,244",402,7.1,6.4,6.4,10.94,10.94
2020,Monthly,3,March,County,Nottoway County,"7,358","7,122",236,3.2,2.8,2.9,14.29,10.34
2020,Monthly,3,March,County,Orange County,"17,559","16,972",587,3.3,2.8,3.2,17.86,3.13
2020,Monthly,3,March,County,Page County,"11,978","11,269",709,5.9,5.4,5.1,9.26,15.69
2020,Monthly,3,March,County,Patrick County,"7,118","6,792",326,4.6,3.7,3.8,24.32,21.05
2020,Monthly,3,March,County,Pittsylvania County,"30,092","28,783","1,309",4.3,3.8,3.5,13.16,22.86
2020,Monthly,3,March,County,Powhatan County,"14,349","13,914",435,3,2.6,2.6,15.38,15.38
2020,Monthly,3,March,County,Prince Edward County,"10,499","10,011",488,4.6,3.6,3.7,27.78,24.32
2020,Monthly,3,March,County,Prince George County,"15,343","14,752",591,3.9,3.3,3.6,18.18,8.33
2020,Monthly,3,March,County,Prince William County,"250,553","243,069","7,484",3,2.4,2.7,25,11.11
2020,Monthly,3,March,County,Pulaski County,"16,679","15,687",992,5.9,4.8,3.4,22.92,73.53
2020,Monthly,3,March,County,Rappahannock County,"3,679","3,572",107,2.9,2.4,3,20.83,-3.33
2020,Monthly,3,March,County,Richmond County,"4,096","3,951",145,3.5,3.1,3.4,12.9,2.94
2020,Monthly,3,March,County,Roanoke County,"50,091","48,526","1,565",3.1,2.6,2.7,19.23,14.81
2020,Monthly,3,March,County,Rockbridge County,"10,795","10,447",348,3.2,2.7,3,18.52,6.67
2020,Monthly,3,March,County,Rockingham County,"41,655","40,471","1,184",2.8,2.2,2.7,27.27,3.7
2020,Monthly,3,March,County,Russell County,"11,417","10,755",662,5.8,5,4.8,16,20.83
2020,Monthly,3,March,County,Scott County,"9,204","8,836",368,4,3.5,3.5,14.29,14.29
2020,Monthly,3,March,County,Shenandoah County,"22,624","21,917",707,3.1,2.5,2.8,24,10.71
2020,Monthly,3,March,County,Smyth County,"13,821","13,163",658,4.8,4.1,3.9,17.07,23.08
2020,Monthly,3,March,County,Southampton County,"8,975","8,667",308,3.4,2.7,2.7,25.93,25.93
2020,Monthly,3,March,County,Spotsylvania County,"68,243","65,988","2,255",3.3,2.8,3.1,17.86,6.45
2020,Monthly,3,March,County,Stafford County,"73,538","71,212","2,326",3.2,2.6,2.9,23.08,10.34
2020,Monthly,3,March,County,Surry County,"3,641","3,498",143,3.9,3.6,3.3,8.33,18.18
2020,Monthly,3,March,County,Sussex County,"3,745","3,547",198,5.3,4.6,4.9,15.22,8.16
2020,Monthly,3,March,County,Tazewell County,"15,729","14,830",899,5.7,5.1,4.6,11.76,23.91
2020,Monthly,3,March,County,Warren County,"20,740","20,060",680,3.3,2.8,3.1,17.86,6.45
2020,Monthly,3,March,County,Washington County,"26,968","25,902","1,066",4,3.5,3.6,14.29,11.11
2020,Monthly,3,March,County,Westmoreland County,"9,492","9,059",433,4.6,4,4.3,15,6.98
2020,Monthly,3,March,County,Wise County,"13,720","12,888",832,6.1,4.8,4.8,27.08,27.08
2020,Monthly,3,March,County,Wythe County,"13,725","13,009",716,5.2,4.5,3.7,15.56,40.54
2020,Monthly,3,March,County,York County,"33,188","32,166","1,022",3.1,2.6,2.9,19.23,6.9
2020,Monthly,3,March,County,Alexandria city,"103,295","100,688","2,607",2.5,2.1,2.3,19.05,8.7
2020,Monthly,3,March,County,Bristol city,"7,276","6,951",325,4.5,3.9,4,15.38,12.5
2020,Monthly,3,March,County,Buena Vista city,"3,727","3,618",109,2.9,2.2,3,31.82,-3.33
2020,Monthly,3,March,County,Charlottesville city,"27,218","26,496",722,2.7,2.1,2.5,28.57,8
2020,Monthly,3,March,County,Chesapeake city,"124,318","120,172","4,146",3.3,2.7,3,22.22,10
2020,Monthly,3,March,County,Colonial Heights city,"8,945","8,635",310,3.5,2.8,3.4,25,2.94
2020,Monthly,3,March,County,Covington city,"2,466","2,308",158,6.4,5.9,4.7,8.47,36.17
2020,Monthly,3,March,County,Danville city,"19,303","18,072","1,231",6.4,5.5,5.3,16.36,20.75
2020,Monthly,3,March,County,Emporia city,"2,272","2,156",116,5.1,4.5,5.6,13.33,-8.93
2020,Monthly,3,March,County,Fairfax city,"13,691","13,350",341,2.5,2,2.4,25,4.17
2020,Monthly,3,March,County,Falls Church city,"8,742","8,543",199,2.3,1.8,2.1,27.78,9.52
