Adjusted,Adjusted Tooltip,Area,Area Name,Areadesc,Areaname(exclude),Areatype,Benchmark,Date,Datefield,Display MeasureName,Month,MonthNameS,Period,period (periodTAB),Period (Periodtitle),Periodstitle,Periodtitle,Periodtype,periodtype (periodTAB),Periodtype (Periodtitle),Periodyear,periodyear (periodTAB),Prelim,Selected Areaname,Year,year AL&US,Alemp NSA,Allf NSA,Alrate NSA,Alunem NSA,CMCYRate,CMPYRate,Display Table/Graph,Employment,Labor Force,Number of Records,PMCYRate,Unemployment,unemprate,Usemp NSA,Uslf NSA,Usrate NSA,Usunemp NSA
Not Seasonally Adjusted,not adjusted,3,Auburn City,Major City,Auburn City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,29773,30850,1,0,1077,3.5,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,4,Bessemer City,Major City,Bessemer City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,9476,9919,1,0,443,4.5,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,5,Birmingham City,Major City,Birmingham City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,89507,93193,1,0,3686,4,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,6,Decatur City,Major City,Decatur City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,26458,27249,1,0,791,2.9,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,7,Dothan City,Major City,Dothan City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,29148,30244,1,0,1096,3.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,8,Enterprise City,Major City,Enterprise City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,10872,11276,1,0,404,3.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,9,Florence City,Major City,Florence City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,17947,18652,1,0,705,3.8,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,10,Gadsden City,Major City,Gadsden City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,12775,13421,1,0,646,4.8,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,11,Homewood City,Major City,Homewood City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,13973,14317,1,0,344,2.4,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,12,Hoover City,Major City,Hoover City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,44729,45880,1,0,1151,2.5,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,13,Huntsville City,Major City,Huntsville City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,96115,99259,1,0,3144,3.2,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,14,Madison City,Major City,Madison City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,25844,26542,1,0,698,2.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,15,Mobile City,Major City,Mobile City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,82817,86749,1,0,3932,4.5,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,16,Montgomery City,Major City,Montgomery City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,89121,92433,1,0,3312,3.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,17,Opelika City,Major City,Opelika City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,13869,14384,1,0,515,3.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,18,Phenix City,Major City,Phenix City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,14938,15432,1,0,494,3.2,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,19,Prattville City,Major City,Prattville City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,16750,17290,1,0,540,3.1,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,20,Prichard City,Major City,Prichard City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,7502,7948,1,0,446,5.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,21,Selma City,Major City,Selma City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,5770,6201,1,0,431,7,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,22,Tuscaloosa City,Major City,Tuscaloosa City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,46414,48147,1,0,1733,3.6,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,23,Vestavia Hills City,Major City,Vestavia Hills City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,17762,18206,1,0,444,2.4,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,24,Athens City,Major City,Athens City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,11734,12109,1,0,375,3.1,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,25,Daphne City,Major City,Daphne City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,12299,12696,1,0,397,3.1,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,26,Northport City,Major City,Northport City,11,2019,Mar-19,3/1/19,One-Year Change,Mar,,3,3,3,MAR,,3,3,3,1/1/19,2019,0,,2019,2019,2168869,2246183,3.4,77314,0,0,1,13491,13824,1,0,333,2.4,156441000,162823000,3.9,6382000
Not Seasonally Adjusted,not adjusted,1,Alabaster City,Major City,Alabaster City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,17972,18311,1,0,339,1.9,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,2,Anniston City,Major City,Anniston City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,7784,8112,1,0,328,4,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,3,Auburn City,Major City,Auburn City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,29947,30667,1,0,720,2.3,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,4,Bessemer City,Major City,Bessemer City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,9497,9826,1,0,329,3.3,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,5,Birmingham City,Major City,Birmingham City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,89711,92517,1,0,2806,3,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,6,Decatur City,Major City,Decatur City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,26547,27164,1,0,617,2.3,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,7,Dothan City,Major City,Dothan City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,29084,29907,1,0,823,2.8,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,8,Enterprise City,Major City,Enterprise City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,10915,11242,1,0,327,2.9,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,9,Florence City,Major City,Florence City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,18100,18610,1,0,510,2.7,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,10,Gadsden City,Major City,Gadsden City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,12709,13204,1,0,495,3.7,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,11,Homewood City,Major City,Homewood City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,14005,14254,1,0,249,1.7,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,12,Hoover City,Major City,Hoover City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,44832,45699,1,0,867,1.9,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,13,Huntsville City,Major City,Huntsville City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,96417,98791,1,0,2374,2.4,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,14,Madison City,Major City,Madison City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,25925,26475,1,0,550,2.1,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,15,Mobile City,Major City,Mobile City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,82892,86059,1,0,3167,3.7,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,16,Montgomery City,Major City,Montgomery City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,89538,92140,1,0,2602,2.8,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,17,Opelika City,Major City,Opelika City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,13950,14340,1,0,390,2.7,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,18,Phenix City,Major City,Phenix City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,14919,15314,1,0,395,2.6,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,19,Prattville City,Major City,Prattville City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,16834,17236,1,0,402,2.3,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,20,Prichard City,Major City,Prichard City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,7508,7870,1,0,362,4.6,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,21,Selma City,Major City,Selma City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,5801,6151,1,0,350,5.7,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,22,Tuscaloosa City,Major City,Tuscaloosa City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,46903,48143,1,0,1240,2.6,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,23,Vestavia Hills City,Major City,Vestavia Hills City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,17803,18152,1,0,349,1.9,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,24,Athens City,Major City,Athens City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,11773,12046,1,0,273,2.3,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,25,Daphne City,Major City,Daphne City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,12381,12680,1,0,299,2.4,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,26,Northport City,Major City,Northport City,11,2019,Apr-19,4/1/19,One-Year Change,Apr,,4,4,4,APR,,3,3,3,1/1/19,2019,0,,2019,2019,2177000,2235992,2.6,58992,0,0,1,13633,13887,1,0,254,1.8,156710000,162097000,3.3,5387000
Not Seasonally Adjusted,not adjusted,1,Alabaster City,Major City,Alabaster City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,17976,18302,1,0,326,1.8,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,2,Anniston City,Major City,Anniston City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,7828,8118,1,0,290,3.6,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,3,Auburn City,Major City,Auburn City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,29749,30471,1,0,722,2.4,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,4,Bessemer City,Major City,Bessemer City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,9497,9790,1,0,293,3,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,5,Birmingham City,Major City,Birmingham City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,89707,92438,1,0,2731,3,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,6,Decatur City,Major City,Decatur City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,26537,27110,1,0,573,2.1,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,7,Dothan City,Major City,Dothan City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,29151,29931,1,0,780,2.6,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,8,Enterprise City,Major City,Enterprise City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,10934,11209,1,0,275,2.5,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,9,Florence City,Major City,Florence City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,18086,18588,1,0,502,2.7,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,10,Gadsden City,Major City,Gadsden City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,12811,13259,1,0,448,3.4,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,11,Homewood City,Major City,Homewood City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,14005,14243,1,0,238,1.7,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,12,Hoover City,Major City,Hoover City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,44834,45651,1,0,817,1.8,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,13,Huntsville City,Major City,Huntsville City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,96468,98685,1,0,2217,2.2,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,14,Madison City,Major City,Madison City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,25937,26430,1,0,493,1.9,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,15,Mobile City,Major City,Mobile City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,82714,85661,1,0,2947,3.4,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,16,Montgomery City,Major City,Montgomery City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,89937,92330,1,0,2393,2.6,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,17,Opelika City,Major City,Opelika City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,13858,14241,1,0,383,2.7,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,18,Phenix City,Major City,Phenix City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,14892,15249,1,0,357,2.3,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,19,Prattville City,Major City,Prattville City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,16919,17288,1,0,369,2.1,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,20,Prichard City,Major City,Prichard City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,7492,7861,1,0,369,4.7,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,21,Selma City,Major City,Selma City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,5725,6052,1,0,327,5.4,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,22,Tuscaloosa City,Major City,Tuscaloosa City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,46404,47722,1,0,1318,2.8,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,23,Vestavia Hills City,Major City,Vestavia Hills City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,17802,18080,1,0,278,1.5,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,24,Athens City,Major City,Athens City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,11766,12030,1,0,264,2.2,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,25,Daphne City,Major City,Daphne City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,12516,12797,1,0,281,2.2,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,26,Northport City,Major City,Northport City,11,2019,May-19,5/1/19,One-Year Change,May,,5,5,5,MAY,,3,3,3,1/1/19,2019,0,,2019,2019,2176975,2232314,2.5,55339,0,0,1,13488,13745,1,0,257,1.9,157152000,162655000,3.4,5503000
Not Seasonally Adjusted,not adjusted,1,Alabaster City,Major City,Alabaster City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,17971,18395,1,0,424,2.3,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,2,Anniston City,Major City,Anniston City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,7801,8178,1,0,377,4.6,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,3,Auburn City,Major City,Auburn City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,29648,30648,1,0,1000,3.3,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,4,Bessemer City,Major City,Bessemer City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,9493,9926,1,0,433,4.4,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,5,Birmingham City,Major City,Birmingham City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,89673,93293,1,0,3620,3.9,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,6,Decatur City,Major City,Decatur City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,26506,27323,1,0,817,3,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,7,Dothan City,Major City,Dothan City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,29163,30183,1,0,1020,3.4,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,8,Enterprise City,Major City,Enterprise City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,10951,11299,1,0,348,3.1,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,9,Florence City,Major City,Florence City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,17881,18560,1,0,679,3.7,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,10,Gadsden City,Major City,Gadsden City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,12753,13369,1,0,616,4.6,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,11,Homewood City,Major City,Homewood City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,13999,14314,1,0,315,2.2,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,12,Hoover City,Major City,Hoover City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,44817,45882,1,0,1065,2.3,157828000,164120000,3.8,6292000
Not Seasonally Adjusted,not adjusted,13,Huntsville City,Major City,Huntsville City,11,2019,Jun-19,6/1/19,One-Year Change,Jun,,6,6,6,JUN,,3,3,3,1/1/19,2019,0,,2019,2019,2172460,2246030,3.3,73570,0,0,1,96008,99054,1,0,3046,3.1,157828000,164120000,3.8,6292000
